Datetime,Open,High,Low,Close,Volume
2025-05-01 00:00:00-04:00,19958.25,19967.25,19951.25,19954.25,694
2025-05-01 00:15:00-04:00,19954.5,19958.25,19934.25,19937.25,771
2025-05-01 00:30:00-04:00,19936.5,19945.75,19934.25,19940.75,525
2025-05-01 00:45:00-04:00,19939.75,19945.0,19937.0,19941.5,439
2025-05-01 01:00:00-04:00,19941.75,19958.5,19941.0,19958.0,581
2025-05-01 01:15:00-04:00,19956.75,19958.5,19925.25,19954.5,1276
2025-05-01 01:30:00-04:00,19955.5,19974.0,19945.5,19946.5,1290
2025-05-01 01:45:00-04:00,19947.25,19949.0,19918.25,19921.5,1156
2025-05-01 02:00:00-04:00,19922.25,19939.25,19915.25,19928.25,1595
2025-05-01 02:15:00-04:00,19930.25,19941.0,19921.0,19939.75,861
2025-05-01 02:30:00-04:00,19940.75,19948.5,19929.5,19931.75,1012
2025-05-01 02:45:00-04:00,19932.0,19938.0,19920.75,19922.0,993
2025-05-01 03:00:00-04:00,19922.5,19945.5,19901.25,19943.0,2222
2025-05-01 03:15:00-04:00,19944.0,19958.25,19928.25,19954.75,1465
2025-05-01 03:30:00-04:00,19955.25,19976.5,19948.5,19967.5,1767
2025-05-01 03:45:00-04:00,19967.0,19969.25,19948.5,19956.25,1171
2025-05-01 04:00:00-04:00,19955.75,19971.25,19931.5,19946.5,2907
2025-05-01 04:15:00-04:00,19946.25,19962.25,19942.25,19960.75,1556
2025-05-01 04:30:00-04:00,19961.25,19972.25,19945.5,19967.5,1470
2025-05-01 04:45:00-04:00,19968.0,19987.75,19964.5,19984.0,1508
2025-05-01 05:00:00-04:00,19984.5,19998.0,19976.0,19988.5,1767
2025-05-01 05:15:00-04:00,19989.0,19996.75,19973.0,19995.75,1607
2025-05-01 05:30:00-04:00,19994.25,20012.5,19991.5,20002.75,2493
2025-05-01 05:45:00-04:00,20002.75,20023.5,20000.75,20017.75,1625
2025-05-01 06:00:00-04:00,20017.0,20021.5,20001.25,20009.5,1934
2025-05-01 06:15:00-04:00,20009.0,20027.5,19999.25,20004.25,1847
2025-05-01 06:30:00-04:00,20003.25,20005.0,19987.25,19995.0,2006
2025-05-01 06:45:00-04:00,19995.5,20006.0,19983.0,20001.5,2212
2025-05-01 07:00:00-04:00,20001.75,20026.5,19988.0,20019.25,2721
2025-05-01 07:15:00-04:00,20018.25,20021.0,19980.5,19990.5,2705
2025-05-01 07:30:00-04:00,19989.25,20013.0,19988.75,20009.25,1950
2025-05-01 07:45:00-04:00,20009.0,20027.0,20003.75,20010.0,2028
2025-05-01 08:00:00-04:00,20008.75,20035.75,20002.25,20022.25,3130
2025-05-01 08:15:00-04:00,20022.75,20031.5,19987.5,19994.0,2929
2025-05-01 08:30:00-04:00,19991.0,19996.25,19949.5,19979.5,6895
2025-05-01 08:45:00-04:00,19979.5,19986.0,19953.0,19953.5,3792
2025-05-01 09:00:00-04:00,19954.0,19982.25,19938.25,19968.25,5283
2025-05-01 09:15:00-04:00,19967.75,19991.75,19962.25,19971.5,6375
2025-05-01 09:30:00-04:00,19971.0,19990.75,19888.25,19931.5,38507
2025-05-01 09:45:00-04:00,19933.0,19996.25,19860.0,19877.0,26241
2025-05-01 10:00:00-04:00,19877.0,19954.75,19865.5,19926.75,25894
2025-05-01 10:15:00-04:00,19926.25,20005.5,19925.0,19999.75,18948
2025-05-01 10:30:00-04:00,19999.0,20046.75,19975.5,20019.75,19699
2025-05-01 10:45:00-04:00,20019.5,20073.5,20014.75,20072.75,16873
2025-05-01 11:00:00-04:00,20073.0,20096.25,20049.0,20095.25,14723
2025-05-01 11:15:00-04:00,20095.0,20125.75,20073.0,20078.0,21228
2025-05-01 11:30:00-04:00,20078.75,20083.75,20031.25,20032.75,15504
2025-05-01 11:45:00-04:00,20033.25,20042.75,19933.0,19962.0,21039
2025-05-01 12:00:00-04:00,19963.0,19999.5,19948.0,19967.0,16137
2025-05-01 12:15:00-04:00,19966.25,19979.25,19910.0,19968.5,17596
2025-05-01 12:30:00-04:00,19968.25,19992.75,19944.75,19967.0,12052
2025-05-01 12:45:00-04:00,19966.25,19968.0,19922.75,19942.75,11744
2025-05-01 13:00:00-04:00,19942.5,20018.0,19939.0,20007.25,12531
2025-05-01 13:15:00-04:00,20007.5,20029.0,19986.0,20001.0,9595
2025-05-01 13:30:00-04:00,20001.25,20015.0,19948.75,19955.5,10403
2025-05-01 13:45:00-04:00,19955.0,19992.25,19941.75,19982.0,10717
2025-05-01 14:00:00-04:00,19982.0,20039.0,19976.5,20028.0,9398
2025-05-01 14:15:00-04:00,20028.5,20044.75,19988.5,20017.75,11076
2025-05-01 14:30:00-04:00,20018.0,20034.0,20009.5,20030.25,8022
2025-05-01 14:45:00-04:00,20030.75,20049.25,20005.5,20009.0,9918
2025-05-01 15:00:00-04:00,20009.0,20013.5,19970.0,20005.5,11459
2025-05-01 15:15:00-04:00,20005.25,20022.25,19995.0,20017.0,9460
2025-05-01 15:30:00-04:00,20017.25,20022.5,19974.25,19981.75,11012
2025-05-01 15:45:00-04:00,19982.75,20020.0,19857.75,19877.75,36057
2025-05-01 16:00:00-04:00,19877.75,19923.0,19757.25,19805.25,17147
2025-05-01 16:15:00-04:00,19805.5,19857.75,19801.0,19835.25,3960
2025-05-01 16:30:00-04:00,19838.25,19875.0,19774.0,19774.25,6562
2025-05-01 16:45:00-04:00,19775.0,19808.25,19768.75,19799.0,3057
2025-05-01 18:00:00-04:00,19782.5,19797.0,19749.5,19785.75,3116
2025-05-01 18:15:00-04:00,19786.25,19797.25,19778.0,19787.25,1237
2025-05-01 18:30:00-04:00,19787.0,19797.0,19773.5,19788.25,1029
2025-05-01 18:45:00-04:00,19788.75,19792.5,19778.75,19788.5,571
2025-05-01 19:00:00-04:00,19788.0,19799.75,19783.25,19793.5,646
2025-05-01 19:15:00-04:00,19793.25,19826.0,19793.25,19816.25,1352
2025-05-01 19:30:00-04:00,19815.5,19816.75,19796.25,19798.0,902
2025-05-01 19:45:00-04:00,19798.0,19803.0,19778.0,19789.5,1343
2025-05-01 20:00:00-04:00,19790.0,19801.5,19755.0,19785.75,2145
2025-05-01 20:15:00-04:00,19787.25,19869.0,19785.75,19865.75,3625
2025-05-01 20:30:00-04:00,19865.5,19906.5,19861.5,19902.5,4108
2025-05-01 20:45:00-04:00,19903.25,19968.75,19900.75,19943.25,5528
2025-05-01 21:00:00-04:00,19942.0,19944.75,19915.25,19941.0,2479
2025-05-01 21:15:00-04:00,19940.25,19981.25,19919.0,19950.0,3203
2025-05-01 21:30:00-04:00,19950.0,19971.0,19938.75,19948.0,1886
2025-05-01 21:45:00-04:00,19946.75,19947.5,19920.0,19928.5,1841
2025-05-01 22:00:00-04:00,19928.5,19948.5,19919.25,19930.25,1280
2025-05-01 22:15:00-04:00,19930.5,19952.0,19906.75,19943.0,1798
2025-05-01 22:30:00-04:00,19944.25,19960.0,19930.25,19958.25,1151
2025-05-01 22:45:00-04:00,19958.0,19972.75,19954.25,19959.0,826
2025-05-01 23:00:00-04:00,19959.0,19967.75,19952.5,19964.75,702
2025-05-01 23:15:00-04:00,19964.75,19975.0,19959.25,19967.0,654
2025-05-01 23:30:00-04:00,19966.25,19987.0,19962.75,19971.0,1068
2025-05-01 23:45:00-04:00,19971.0,19981.0,19967.0,19978.0,676
